record_id,date,time,hour_of_day,day_of_week,month,city,state,road_type,road_surface_condition,road_width_meters,number_of_lanes,speed_limit_kmh,average_speed_kmh,weather_condition,temperature_celsius,humidity_percent,visibility_km,traffic_density,light_condition,signal_present,road_divider_present,vehicle_type_involved,vehicles_involved,pedestrians_nearby,accident_type,risk_score,severity_level,accident_occurred
IND-2023-0122,2023-02-03,20:37,20,Fri,2,Pune,Maharashtra,State Highway,Dry,10.5,4,80,54,Clear,21.4,78,2,0.88,Street Light,1,1,Auto Rickshaw,1,16,Multiple Vehicle,18,Low,0
IND-2022-0123,2022-12-27,10:31,10,Tue,12,Mumbai,Maharashtra,Urban Road,Under Construction,10.8,5,80,85,Drizzle,18.4,34,3.3,0.7,Street Light,1,1,Truck,2,23,Side Collision,45,Medium,0
IND-2023-0124,2023-12-12,07:26,7,Tue,12,Ahmedabad,Gujarat,Ring Road,Dry,5.5,4,40,34,Heavy Rain,22.6,21,0.7,0.51,Daylight,1,1,Truck,4,8,Single Vehicle,55,High,1
IND-2023-0125,2023-03-31,08:13,8,Fri,3,Surat,Gujarat,National Highway,Dry,4.7,1,50,38,Rain,29.8,83,7.9,0.36,No Light,1,1,Truck,5,32,Rear-End Collision,50,High,1
IND-2022-0126,2022-04-15,12:50,12,Fri,4,Thiruvananthapuram,Kerala,Rural Road,Dry,9.7,3,50,43,Haze,44.8,50,4.5,0.84,No Light,1,0,Car,2,47,Side Collision,45,Medium,0
IND-2022-0127,2022-07-31,19:53,19,Sun,7,Delhi,Delhi,Urban Road,Wet,11.7,1,100,83,Drizzle,28,32,9.5,0.62,Street Light,1,0,Car,2,48,Side Collision,40,Medium,0
IND-2023-0128,2023-11-24,20:46,20,Fri,11,Bangalore,Karnataka,National Highway,Wet,8.3,4,30,33,Clear,28,55,1.1,0.89,Street Light,1,0,Truck,6,23,Head-On Collision,63,High,1
IND-2023-0129,2023-10-13,00:29,0,Fri,10,Thiruvananthapuram,Kerala,Urban Road,Dry,9.4,4,60,75,Fog,19.9,90,3.4,0.55,Street Light,1,0,Car,5,8,Rear-End Collision,60,High,1
IND-2022-0130,2022-06-11,14:40,14,Sat,6,Mumbai,Maharashtra,National Highway,Slippery,6.1,3,40,52,Rain,40.7,31,8.8,0.37,Daylight,0,0,Motorcycle,6,23,Multiple Vehicle,65,High,1
IND-2023-0131,2023-12-18,12:06,12,Mon,12,Bangalore,Karnataka,Urban Road,Dry,10.8,4,30,21,Haze,10.3,63,6.9,0.3,Daylight,0,0,Car,1,27,Multiple Vehicle,20,Low,0
IND-2022-0132,2022-11-03,08:05,8,Thu,11,Bangalore,Karnataka,Rural Road,Potholed,10.1,2,40,26,Clear,15.7,64,6.2,0.61,Daylight,1,1,Mixed,6,13,Rollover,25,Medium,0
IND-2022-0133,2022-05-24,07:03,7,Tue,5,Coimbatore,Tamil Nadu,Urban Road,Dry,13.4,1,40,31,Haze,31,97,2.6,0.68,Partial Light,1,0,Truck,3,49,Rollover,38,Medium,0
IND-2022-0134,2022-09-03,10:37,10,Sat,9,Kanpur,Uttar Pradesh,National Highway,Wet,9.2,2,30,41,Rain,40.1,92,1.5,0.94,Street Light,1,0,Motorcycle,4,23,Rear-End Collision,78,Critical,1
IND-2022-0135,2022-09-26,21:20,21,Mon,9,Mumbai,Maharashtra,Ring Road,Flooded,5.1,1,100,100,Clear,12.9,88,7.1,0.47,Daylight,1,0,Truck,5,39,Rollover,30,Medium,0
IND-2023-0136,2023-10-12,10:45,10,Thu,10,Chennai,Tamil Nadu,Urban Road,Wet,6.7,6,120,94,Haze,14.1,98,9.3,0.32,Daylight,0,0,Bus,5,3,Rear-End Collision,50,High,0
IND-2022-0137,2022-01-12,14:03,14,Wed,1,Delhi,Delhi,Flyover,Wet,12,3,40,35,Clear,35.7,35,8.8,0.77,No Light,0,1,Motorcycle,1,21,Head-On Collision,55,High,0
IND-2023-0138,2023-08-04,17:14,17,Fri,8,Kolkata,West Bengal,National Highway,Potholed,7.3,2,30,23,Clear,40.2,51,0.6,0.56,Partial Light,0,0,Motorcycle,1,30,Multiple Vehicle,45,Medium,0
IND-2023-0139,2023-03-03,11:36,11,Fri,3,Bangalore,Karnataka,State Highway,Under Construction,12.6,3,100,132,Heavy Rain,44.3,71,8.1,0.26,Street Light,1,0,Car,1,29,Single Vehicle,55,High,1
IND-2023-0140,2023-09-30,22:48,22,Sat,9,Kanpur,Uttar Pradesh,Urban Road,Slippery,9.2,6,100,132,Clear,10.2,72,2.6,0.78,Partial Light,0,1,Auto Rickshaw,1,14,Rear-End Collision,78,Critical,1
IND-2022-0141,2022-11-11,22:37,22,Fri,11,Ahmedabad,Gujarat,Urban Road,Dry,12.9,4,40,46,Clear,41.4,86,9.2,0.18,Street Light,0,0,Car,4,44,Side Collision,40,Medium,0
IND-2023-0142,2023-03-22,09:10,9,Wed,3,Pune,Maharashtra,National Highway,Dry,11.7,5,60,69,Fog,19.5,29,3.3,0.76,No Light,0,0,Mixed,2,8,Head-On Collision,80,Critical,1
IND-2022-0143,2022-11-18,13:03,13,Fri,11,Hyderabad,Telangana,Urban Road,Slippery,12.3,3,50,64,Rain,20.6,97,8.1,0.18,Daylight,0,0,Truck,1,13,Rollover,55,High,1
IND-2022-0144,2022-09-24,10:43,10,Sat,9,Jaipur,Rajasthan,National Highway,Slippery,13.8,2,80,63,Drizzle,14.9,21,8.1,0.52,No Light,0,1,Motorcycle,1,49,Hit and Run,60,High,1
IND-2023-0145,2023-10-23,09:27,9,Mon,10,Ahmedabad,Gujarat,Urban Road,Flooded,13.4,1,40,52,Clear,41.7,62,1.5,0.5,Daylight,0,1,Mixed,1,2,Multiple Vehicle,53,High,0
IND-2022-0146,2022-08-08,03:24,3,Mon,8,Delhi,Delhi,State Highway,Dry,7.5,4,80,63,Heavy Rain,29.3,27,4.2,0.37,Daylight,0,0,Motorcycle,1,17,Rear-End Collision,40,Medium,0
IND-2023-0147,2023-01-03,16:34,16,Tue,1,Kanpur,Uttar Pradesh,Rural Road,Dry,9.1,5,50,37,Rain,41.4,55,2.3,0.39,Street Light,0,0,Truck,1,30,Head-On Collision,28,Medium,0
IND-2022-0148,2022-02-27,14:34,14,Sun,2,Nagpur,Maharashtra,Ring Road,Wet,10.9,3,120,167,Haze,21.1,65,2.5,0.26,Partial Light,0,0,Truck,5,1,Single Vehicle,83,Critical,1
IND-2023-0149,2023-05-18,05:42,5,Thu,5,Bangalore,Karnataka,National Highway,Wet,5.1,6,50,66,Clear,35.1,61,1.5,0.28,Daylight,0,0,Bus,1,1,Hit and Run,48,Medium,1
IND-2022-0150,2022-04-14,09:08,9,Thu,4,Chennai,Tamil Nadu,State Highway,Slippery,10.5,2,100,136,Clear,43.9,98,1.9,0.68,No Light,1,1,Bus,3,14,Pedestrian Hit,68,High,1
IND-2022-0151,2022-01-02,20:56,20,Sun,1,Delhi,Delhi,Ring Road,Dry,5,6,30,22,Heavy Rain,31.4,92,8.1,0.39,Partial Light,0,0,Mixed,1,31,Hit and Run,40,Medium,0
IND-2023-0152,2023-12-27,08:22,8,Wed,12,Vadodara,Gujarat,Rural Road,Dry,7.9,2,100,65,Fog,10,69,1.3,0.33,Daylight,1,1,Car,4,46,Multiple Vehicle,48,Medium,0
IND-2022-0153,2022-04-14,07:57,7,Thu,4,Kolkata,West Bengal,Rural Road,Wet,5.3,4,60,39,Drizzle,21.2,33,3.1,0.86,No Light,0,0,Car,1,21,Head-On Collision,75,Critical,1
IND-2022-0154,2022-02-01,13:36,13,Tue,2,Kolkata,West Bengal,Rural Road,Wet,6.5,2,50,38,Rain,35.3,89,7,0.27,Dawn/Dusk,0,0,Car,3,42,Multiple Vehicle,50,High,1
IND-2023-0155,2023-05-18,23:11,23,Thu,5,Pune,Maharashtra,Urban Road,Dry,6.7,4,80,78,Clear,32.3,30,2.2,0.19,Daylight,1,1,Motorcycle,4,7,Pedestrian Hit,28,Medium,0
IND-2023-0156,2023-01-26,09:52,9,Thu,1,Chennai,Tamil Nadu,Urban Road,Dry,13.7,5,50,52,Clear,13.4,64,7,0.24,Dawn/Dusk,0,0,Car,5,26,Multiple Vehicle,45,Medium,1
IND-2023-0157,2023-07-03,17:27,17,Mon,7,Kolkata,West Bengal,Ring Road,Wet,5,4,60,79,Fog,41.5,93,5.1,0.74,Daylight,0,0,Truck,6,39,Rollover,90,Critical,1
IND-2023-0158,2023-12-01,18:09,18,Fri,12,Mumbai,Maharashtra,Flyover,Wet,8.3,1,100,133,Rain,23.9,61,4,0.16,No Light,1,0,Truck,3,33,Multiple Vehicle,75,Critical,1
IND-2023-0159,2023-08-26,08:43,8,Sat,8,Delhi,Delhi,Flyover,Dry,9.5,4,120,99,Rain,24.4,69,3.6,0.58,Daylight,0,0,Auto Rickshaw,6,31,Pedestrian Hit,35,Medium,0
IND-2022-0160,2022-02-09,17:49,17,Wed,2,Jaipur,Rajasthan,Expressway,Potholed,10.7,2,50,65,Clear,20.6,55,8.2,0.12,Daylight,0,1,Bus,4,44,Single Vehicle,45,Medium,1
IND-2022-0161,2022-10-03,11:12,11,Mon,10,Nagpur,Maharashtra,Urban Road,Dry,6.8,5,60,71,Haze,38.7,85,8.7,0.78,Dawn/Dusk,1,0,Bicycle,2,4,Rear-End Collision,50,High,1
IND-2022-0162,2022-09-13,16:53,16,Tue,9,Indore,Madhya Pradesh,National Highway,Dry,8.2,4,60,60,Clear,11.1,67,1.4,0.67,Daylight,1,1,Truck,4,38,Side Collision,18,Low,0
IND-2023-0163,2023-12-07,16:00,16,Thu,12,Coimbatore,Tamil Nadu,National Highway,Dry,12.6,6,40,51,Clear,19.4,72,6.8,0.68,No Light,0,1,Auto Rickshaw,5,1,Side Collision,50,High,0
IND-2023-0164,2023-09-15,14:43,14,Fri,9,Delhi,Delhi,State Highway,Slippery,9.6,1,60,76,Drizzle,20.6,86,2.3,0.51,Street Light,1,1,Bus,5,25,Pedestrian Hit,68,High,1
IND-2022-0165,2022-03-07,06:24,6,Mon,3,Mumbai,Maharashtra,State Highway,Dry,6.9,2,100,83,Clear,41.5,96,7.7,0.23,Daylight,0,1,Motorcycle,4,42,Pedestrian Hit,15,Low,0
IND-2023-0166,2023-08-21,19:08,19,Mon,8,Surat,Gujarat,Urban Road,Dry,12.7,2,80,88,Haze,22.5,58,9.4,0.53,Street Light,1,0,Car,2,42,Single Vehicle,35,Medium,0
IND-2023-0167,2023-07-27,10:07,10,Thu,7,Lucknow,Uttar Pradesh,National Highway,Potholed,6.6,1,50,38,Haze,41,67,4.3,0.88,Daylight,1,0,Car,3,37,Head-On Collision,35,Medium,0
IND-2023-0168,2023-01-26,08:40,8,Thu,1,Bhopal,Madhya Pradesh,Urban Road,Under Construction,11.7,4,50,46,Rain,26,60,9.1,0.61,Daylight,1,0,Mixed,6,11,Hit and Run,45,Medium,0
IND-2023-0169,2023-04-08,04:33,4,Sat,4,Mumbai,Maharashtra,Rural Road,Dry,3.5,5,120,146,Clear,25,74,4.5,0.22,No Light,0,1,Bus,4,24,Rear-End Collision,60,High,1
IND-2023-0170,2023-11-24,15:21,15,Fri,11,Delhi,Delhi,Rural Road,Dry,11.1,5,30,27,Clear,38.8,58,1.8,0.63,No Light,1,1,Truck,3,29,Side Collision,28,Medium,0
IND-2023-0171,2023-05-17,17:38,17,Wed,5,Thiruvananthapuram,Kerala,National Highway,Flooded,7.3,6,40,31,Clear,10.8,84,2.3,0.99,Partial Light,0,1,Bus,2,7,Pedestrian Hit,58,High,1
IND-2023-0172,2023-11-09,01:53,1,Thu,11,Thiruvananthapuram,Kerala,Expressway,Dry,7.9,1,30,31,Clear,34.3,100,1.7,0.53,Daylight,1,0,Bus,1,19,Multiple Vehicle,33,Medium,0
IND-2023-0173,2023-06-08,14:05,14,Thu,6,Coimbatore,Tamil Nadu,National Highway,Dry,3.9,4,40,48,Haze,22.5,72,9.7,0.85,Daylight,0,1,Car,3,10,Hit and Run,45,Medium,0
IND-2023-0174,2023-08-11,08:51,8,Fri,8,Coimbatore,Tamil Nadu,National Highway,Dry,4.5,2,30,39,Fog,44.2,53,4.7,0.68,Street Light,0,1,Motorcycle,4,3,Hit and Run,60,High,1
IND-2023-0175,2023-03-13,16:53,16,Mon,3,Jaipur,Rajasthan,National Highway,Potholed,7.4,3,100,111,Haze,43.4,54,9,0.4,Daylight,0,0,Auto Rickshaw,6,5,Multiple Vehicle,55,High,0
IND-2023-0176,2023-05-05,08:55,8,Fri,5,Chennai,Tamil Nadu,Urban Road,Potholed,8.1,5,30,41,Haze,41.9,81,1.2,0.86,Daylight,1,1,Motorcycle,5,43,Rear-End Collision,73,High,1
IND-2022-0177,2022-05-14,17:22,17,Sat,5,Jaipur,Rajasthan,Urban Road,Under Construction,5.9,6,100,85,Rain,36.9,93,6.8,0.73,Dawn/Dusk,1,0,Car,6,36,Multiple Vehicle,65,High,1
IND-2023-0178,2023-10-19,11:32,11,Thu,10,Jaipur,Rajasthan,Expressway,Wet,8.7,2,100,134,Clear,27.4,41,4.8,0.56,Partial Light,1,1,Car,1,48,Rear-End Collision,45,Medium,0
IND-2023-0179,2023-10-21,21:41,21,Sat,10,Delhi,Delhi,Expressway,Dry,7.8,5,30,38,Clear,27.4,22,1.4,0.5,Dawn/Dusk,0,0,Motorcycle,1,25,Pedestrian Hit,38,Medium,0
IND-2022-0180,2022-12-16,07:02,7,Fri,12,Jaipur,Rajasthan,National Highway,Dry,3.5,3,80,86,Clear,25.8,32,3.8,0.74,Dawn/Dusk,1,1,Motorcycle,6,14,Head-On Collision,50,High,0
IND-2023-0181,2023-05-20,10:32,10,Sat,5,Coimbatore,Tamil Nadu,Rural Road,Potholed,4.6,4,40,27,Clear,38.9,44,2.3,0.87,Daylight,0,0,Motorcycle,6,21,Single Vehicle,43,Medium,0
IND-2023-0182,2023-05-26,07:38,7,Fri,5,Delhi,Delhi,Rural Road,Wet,10.4,5,80,97,Clear,16.1,36,7,0.92,Dawn/Dusk,1,1,Motorcycle,1,24,Multiple Vehicle,60,High,1
IND-2022-0183,2022-09-12,21:22,21,Mon,9,Visakhapatnam,Andhra Pradesh,Flyover,Slippery,11.2,5,60,64,Clear,39.5,90,5.2,0.9,Dawn/Dusk,0,0,Car,3,45,Rollover,60,High,1
IND-2022-0184,2022-05-16,20:33,20,Mon,5,Visakhapatnam,Andhra Pradesh,Rural Road,Slippery,12.9,5,50,58,Dust Storm,30.4,73,5.7,0.78,Street Light,1,1,Motorcycle,6,47,Rear-End Collision,80,Critical,1
IND-2023-0185,2023-01-26,09:51,9,Thu,1,Mumbai,Maharashtra,Rural Road,Dry,7.3,4,50,57,Clear,37.5,46,0.8,0.23,No Light,0,0,Car,5,2,Multiple Vehicle,70,High,1
IND-2023-0186,2023-12-11,16:18,16,Mon,12,Jaipur,Rajasthan,Ring Road,Dry,10.9,6,50,68,Fog,17.1,76,7.5,0.15,Partial Light,1,0,Mixed,2,40,Rollover,50,High,1
IND-2023-0187,2023-12-01,19:53,19,Fri,12,Hyderabad,Telangana,Flyover,Potholed,13.3,1,50,52,Clear,18.9,62,5.9,0.22,Daylight,0,1,Car,4,45,Rear-End Collision,45,Medium,0
IND-2023-0188,2023-05-18,15:18,15,Thu,5,Ahmedabad,Gujarat,Urban Road,Dry,5.8,2,40,40,Haze,29,71,1.8,0.81,Street Light,1,1,Motorcycle,1,22,Hit and Run,33,Medium,0
IND-2023-0189,2023-09-26,14:58,14,Tue,9,Delhi,Delhi,Flyover,Under Construction,12.8,4,100,87,Rain,42.2,51,6.5,0.32,Partial Light,0,1,Car,1,43,Pedestrian Hit,45,Medium,0
IND-2023-0190,2023-01-19,09:13,9,Thu,1,Kolkata,West Bengal,Urban Road,Wet,10.1,2,50,50,Rain,43.5,88,1.8,0.95,Daylight,0,1,Motorcycle,5,0,Head-On Collision,73,High,1
IND-2023-0191,2023-12-21,06:27,6,Thu,12,Kolkata,West Bengal,Rural Road,Dry,6.1,1,100,72,Drizzle,13.1,26,3.5,0.51,No Light,0,1,Car,2,50,Multiple Vehicle,40,Medium,0
IND-2023-0192,2023-02-03,20:52,20,Fri,2,Bangalore,Karnataka,Urban Road,Wet,9.9,3,80,50,Fog,27.6,57,3.7,0.86,Street Light,1,1,Auto Rickshaw,6,19,Multiple Vehicle,65,High,1
IND-2023-0193,2023-05-01,20:35,20,Mon,5,Ahmedabad,Gujarat,State Highway,Potholed,12.7,2,50,68,Clear,42,67,6.8,0.23,No Light,0,0,Auto Rickshaw,1,35,Rear-End Collision,50,High,0
IND-2022-0194,2022-11-09,16:18,16,Wed,11,Patna,Bihar,Rural Road,Potholed,10.5,5,120,121,Clear,39.2,44,2.4,0.24,Daylight,0,1,Bicycle,1,11,Head-On Collision,38,Medium,0
IND-2022-0195,2022-09-14,10:20,10,Wed,9,Jaipur,Rajasthan,Rural Road,Wet,10,3,100,78,Clear,16.8,82,0.9,0.36,Daylight,0,1,Car,4,21,Hit and Run,50,High,1
IND-2022-0196,2022-08-15,10:16,10,Mon,8,Bangalore,Karnataka,Urban Road,Dry,10.3,1,50,65,Haze,20.7,90,3.7,0.52,Daylight,1,0,Motorcycle,1,11,Rollover,30,Medium,0
IND-2023-0197,2023-10-04,17:54,17,Wed,10,Surat,Gujarat,National Highway,Dry,8.5,2,80,85,Clear,11.3,53,2.3,0.79,Street Light,1,1,Car,5,34,Rollover,48,Medium,1
IND-2023-0198,2023-04-21,20:02,20,Fri,4,Bangalore,Karnataka,National Highway,Dry,13.5,6,120,166,Rain,14.9,40,7.6,0.72,Daylight,0,1,Car,2,36,Hit and Run,45,Medium,0
IND-2023-0199,2023-05-15,20:37,20,Mon,5,Delhi,Delhi,State Highway,Dry,13.7,6,120,106,Clear,11.6,61,4.7,0.52,Street Light,1,1,Motorcycle,1,45,Side Collision,0,Low,0
IND-2022-0200,2022-03-21,18:11,18,Mon,3,Ahmedabad,Gujarat,Urban Road,Flooded,5.9,5,120,105,Rain,10.2,37,8.9,0.81,Street Light,1,0,Truck,4,10,Side Collision,60,High,1
IND-2023-0201,2023-09-09,16:10,16,Sat,9,Delhi,Delhi,National Highway,Dry,4,5,60,68,Haze,32.7,72,6,0.53,No Light,0,0,Motorcycle,1,15,Rear-End Collision,55,High,1
IND-2022-0202,2022-07-04,06:10,6,Mon,7,Bangalore,Karnataka,Urban Road,Slippery,5.8,4,100,112,Rain,25.7,80,1,0.36,Street Light,0,0,Bicycle,4,10,Pedestrian Hit,73,High,1
IND-2022-0203,2022-12-17,07:38,7,Sat,12,Surat,Gujarat,Urban Road,Dry,5.4,5,30,22,Heavy Rain,24.7,39,5.1,0.87,Daylight,0,0,Car,5,6,Head-On Collision,55,High,0
IND-2022-0204,2022-01-02,20:16,20,Sun,1,Kolkata,West Bengal,Rural Road,Wet,11.9,6,30,34,Heavy Rain,26.9,68,9.4,0.49,Street Light,0,1,Truck,3,37,Side Collision,65,High,1
IND-2022-0205,2022-08-27,16:16,16,Sat,8,Hyderabad,Telangana,National Highway,Wet,5.7,3,30,35,Heavy Rain,14.1,20,5.9,0.81,Street Light,1,1,Truck,4,41,Head-On Collision,80,Critical,1
IND-2023-0206,2023-07-03,00:47,0,Mon,7,Bangalore,Karnataka,Urban Road,Dry,9.6,6,60,62,Rain,29.6,81,2,0.6,Street Light,1,0,Auto Rickshaw,3,19,Head-On Collision,48,Medium,1
IND-2023-0207,2023-12-18,06:38,6,Mon,12,Delhi,Delhi,National Highway,Wet,8.5,5,80,92,Heavy Rain,43.8,20,1.8,0.74,No Light,1,0,Auto Rickshaw,1,9,Head-On Collision,98,Critical,1
IND-2023-0208,2023-01-29,17:23,17,Sun,1,Mumbai,Maharashtra,Urban Road,Potholed,6.5,1,30,40,Heavy Rain,25.4,45,6.5,0.84,Daylight,0,0,Mixed,6,33,Rear-End Collision,80,Critical,1
IND-2022-0209,2022-01-01,00:29,0,Sat,1,Bangalore,Karnataka,National Highway,Dry,11.1,5,60,64,Dust Storm,12.4,31,7.4,0.57,Daylight,1,1,Motorcycle,5,18,Pedestrian Hit,60,High,1
IND-2023-0210,2023-08-12,07:49,7,Sat,8,Visakhapatnam,Andhra Pradesh,National Highway,Wet,8.1,4,50,67,Clear,40.7,93,9.6,0.82,Street Light,1,0,Motorcycle,3,44,Hit and Run,50,High,1
IND-2023-0211,2023-04-17,14:21,14,Mon,4,Hyderabad,Telangana,Expressway,Wet,3.6,3,120,167,Heavy Rain,21.1,65,2.5,0.71,Daylight,0,1,Truck,5,34,Head-On Collision,93,Critical,1
IND-2022-0212,2022-07-02,17:07,17,Sat,7,Mumbai,Maharashtra,Urban Road,Under Construction,5.9,2,100,134,Rain,18.2,50,7.4,0.27,Daylight,1,0,Mixed,3,13,Head-On Collision,50,High,1
IND-2023-0213,2023-11-24,16:33,16,Fri,11,Visakhapatnam,Andhra Pradesh,Urban Road,Dry,5.4,5,120,118,Dust Storm,44.5,93,5,0.66,No Light,1,1,Mixed,3,31,Rollover,45,Medium,0
IND-2023-0214,2023-05-05,08:11,8,Fri,5,Nagpur,Maharashtra,National Highway,Dry,7.5,1,60,82,Heavy Rain,34.1,21,4.7,0.73,No Light,1,1,Auto Rickshaw,6,13,Pedestrian Hit,85,Critical,1
IND-2022-0215,2022-08-31,17:54,17,Wed,8,Pune,Maharashtra,Flyover,Dry,13.8,6,60,69,Clear,19.8,43,8.6,0.44,Daylight,0,0,Bus,5,8,Pedestrian Hit,35,Medium,0
IND-2022-0216,2022-05-30,08:44,8,Mon,5,Chennai,Tamil Nadu,Rural Road,Wet,9.4,5,40,55,Drizzle,35.2,82,5.3,0.86,Daylight,0,1,Bus,3,16,Head-On Collision,70,High,1
IND-2022-0217,2022-08-09,10:31,10,Tue,8,Delhi,Delhi,Urban Road,Wet,12.6,5,50,44,Drizzle,22,72,8.1,0.6,Dawn/Dusk,0,0,Truck,1,22,Pedestrian Hit,50,High,0
IND-2023-0218,2023-04-03,18:45,18,Mon,4,Kanpur,Uttar Pradesh,Urban Road,Dry,5.2,2,40,44,Heavy Rain,31.4,71,4.3,0.94,Street Light,1,1,Car,1,5,Pedestrian Hit,55,High,1
IND-2023-0219,2023-10-23,16:59,16,Mon,10,Bangalore,Karnataka,Ring Road,Potholed,13.4,6,80,109,Clear,10.8,50,2,0.47,Partial Light,0,0,Motorcycle,6,16,Side Collision,58,High,1
IND-2023-0220,2023-07-16,19:02,19,Sun,7,Bhopal,Madhya Pradesh,Rural Road,Wet,8.2,2,80,57,Clear,20.8,51,8.9,0.69,Partial Light,0,0,Car,6,18,Rear-End Collision,50,High,1
IND-2022-0221,2022-11-30,16:28,16,Wed,11,Jaipur,Rajasthan,Urban Road,Under Construction,12.7,4,40,55,Drizzle,30.9,100,1.9,0.73,Partial Light,1,1,Motorcycle,6,40,Single Vehicle,83,Critical,1
IND-2023-0222,2023-02-27,15:12,15,Mon,2,Bangalore,Karnataka,State Highway,Dry,11.5,3,50,41,Clear,27.2,81,6.9,0.58,No Light,0,0,Auto Rickshaw,3,0,Hit and Run,25,Medium,0
IND-2023-0223,2023-07-29,06:18,6,Sat,7,Hyderabad,Telangana,State Highway,Potholed,6.4,6,40,32,Rain,36.8,98,2.5,0.48,Street Light,1,1,Auto Rickshaw,6,43,Rollover,43,Medium,0
IND-2023-0224,2023-04-12,11:31,11,Wed,4,Mumbai,Maharashtra,State Highway,Wet,11.1,2,30,41,Fog,19.9,36,9.7,0.12,Daylight,0,0,Car,6,28,Rear-End Collision,75,Critical,1
IND-2023-0225,2023-03-07,09:15,9,Tue,3,Delhi,Delhi,Rural Road,Slippery,8.4,2,50,33,Clear,19.3,70,1.6,0.78,Dawn/Dusk,1,1,Auto Rickshaw,1,34,Rear-End Collision,53,High,1
IND-2023-0226,2023-03-30,09:40,9,Thu,3,Chennai,Tamil Nadu,Flyover,Dry,11.1,6,100,138,Clear,20.9,61,6.9,0.53,No Light,0,1,Car,2,40,Single Vehicle,45,Medium,1
IND-2023-0227,2023-01-05,22:31,22,Thu,1,Bangalore,Karnataka,Expressway,Dry,9.6,6,50,30,Heavy Rain,23.9,51,5.9,0.81,Daylight,1,0,Motorcycle,1,2,Hit and Run,45,Medium,0
IND-2023-0228,2023-09-26,11:22,11,Tue,9,Mumbai,Maharashtra,Flyover,Potholed,7.1,4,40,46,Clear,18.1,91,1.4,0.81,Daylight,0,0,Truck,6,48,Multiple Vehicle,58,High,1
IND-2022-0229,2022-09-14,20:49,20,Wed,9,Surat,Gujarat,Urban Road,Dry,4.2,2,40,42,Heavy Rain,26.4,96,3.4,0.59,Daylight,1,1,Motorcycle,5,10,Pedestrian Hit,50,High,0
IND-2023-0230,2023-01-24,16:41,16,Tue,1,Ahmedabad,Gujarat,Ring Road,Wet,11.5,2,50,58,Haze,23.6,87,5.5,0.69,Daylight,1,1,Motorcycle,6,31,Multiple Vehicle,60,High,1
IND-2022-0231,2022-04-09,18:00,18,Sat,4,Bangalore,Karnataka,National Highway,Under Construction,9,6,40,27,Rain,32.5,69,0.5,0.27,Daylight,1,0,Bicycle,6,31,Hit and Run,60,High,1
IND-2022-0232,2022-08-02,14:13,14,Tue,8,Visakhapatnam,Andhra Pradesh,Ring Road,Under Construction,9.1,6,50,52,Fog,22.9,27,4.3,0.94,Dawn/Dusk,0,1,Motorcycle,5,17,Head-On Collision,90,Critical,1
IND-2022-0233,2022-04-10,15:32,15,Sun,4,Vadodara,Gujarat,State Highway,Dry,7.3,4,80,88,Clear,24.5,33,7.5,0.26,Daylight,1,0,Motorcycle,6,36,Side Collision,25,Medium,0
IND-2022-0234,2022-06-11,13:28,13,Sat,6,Chennai,Tamil Nadu,Urban Road,Flooded,9.4,2,50,63,Rain,38.9,61,6.4,0.47,Partial Light,1,1,Motorcycle,5,15,Hit and Run,70,High,1
IND-2023-0235,2023-02-11,08:16,8,Sat,2,Hyderabad,Telangana,National Highway,Dry,9.3,5,50,30,Clear,21,55,2.3,0.99,Daylight,0,0,Car,5,32,Rear-End Collision,38,Medium,0
IND-2023-0236,2023-08-20,17:58,17,Sun,8,Chennai,Tamil Nadu,State Highway,Dry,10.2,1,40,47,Clear,16.1,93,8,0.75,Street Light,1,0,Motorcycle,1,38,Rear-End Collision,30,Medium,0
IND-2022-0237,2022-12-23,09:25,9,Fri,12,Kanpur,Uttar Pradesh,Urban Road,Flooded,9,3,100,112,Drizzle,37.2,68,0.3,0.64,Daylight,0,1,Auto Rickshaw,1,19,Rollover,75,Critical,1
IND-2023-0238,2023-09-02,02:35,2,Sat,9,Vadodara,Gujarat,National Highway,Dry,8.1,6,50,33,Rain,24,30,0.7,0.61,No Light,0,0,Car,4,32,Single Vehicle,75,Critical,1
IND-2023-0239,2023-02-09,16:19,16,Thu,2,Delhi,Delhi,National Highway,Wet,7.9,3,30,24,Fog,30.2,34,6.9,0.49,No Light,0,1,Car,6,26,Hit and Run,80,Critical,1
IND-2022-0240,2022-12-25,08:21,8,Sun,12,Delhi,Delhi,Flyover,Dry,4.1,5,120,94,Fog,35.5,30,1.7,0.72,Daylight,0,1,Car,1,47,Rear-End Collision,53,High,1
IND-2022-0241,2022-04-24,21:44,21,Sun,4,Jaipur,Rajasthan,Urban Road,Dry,10.5,4,80,81,Clear,35.5,38,4.9,0.33,No Light,0,1,Car,6,44,Side Collision,50,High,1
IND-2022-0242,2022-02-24,22:55,22,Thu,2,Ahmedabad,Gujarat,Ring Road,Dry,8.8,6,100,88,Rain,40.9,69,3.1,0.2,Street Light,0,1,Motorcycle,2,24,Single Vehicle,30,Medium,0
IND-2022-0243,2022-04-01,21:56,21,Fri,4,Pune,Maharashtra,Urban Road,Wet,7.2,6,40,53,Clear,36.1,22,5,0.37,Partial Light,1,0,Car,3,43,Pedestrian Hit,45,Medium,1
